"","grpvar","term","grp","condval","condsd"
"140","FlightNumber:FlightOrigin","(Intercept)","FlightNo_3:State_E",0.00857950129947979,0.0526219539285449
"141","FlightNumber:FlightOrigin","(Intercept)","FlightNo_30:State_E",-0.0130867736398384,0.0612694768965994
"142","FlightNumber:FlightOrigin","(Intercept)","FlightNo_31:State_B",-0.0909595122917565,0.0733270119789934
"143","FlightNumber:FlightOrigin","(Intercept)","FlightNo_32:State_E",0.467476957511742,0.0616195957542128
"144","FlightNumber:FlightOrigin","(Intercept)","FlightNo_33:State_D",0.158308087097852,0.0808410911598607
"145","FlightNumber:FlightOrigin","(Intercept)","FlightNo_34:State_E",0.000774860481474913,0.101328765436783
"146","FlightNumber:FlightOrigin","(Intercept)","FlightNo_35:State_E",0.606336798447774,0.0905896295222579
"147","FlightNumber:FlightOrigin","(Intercept)","FlightNo_36:State_E",0.526525179436128,0.0540060063204804
"148","FlightNumber:FlightOrigin","(Intercept)","FlightNo_37:State_B",0.451322421343513,0.0523611984843537
"149","FlightNumber:FlightOrigin","(Intercept)","FlightNo_38:State_E",0.209943542397813,0.0433773117803977
"150","FlightNumber:FlightOrigin","(Intercept)","FlightNo_39:State_C",-0.0607440070905232,0.230732984167591
"151","FlightNumber:FlightOrigin","(Intercept)","FlightNo_39:State_E",0.165622566465083,0.052027275453959
"152","FlightNumber:FlightOrigin","(Intercept)","FlightNo_4:State_B",0.0804011289168791,0.0663291327976376
"153","FlightNumber:FlightOrigin","(Intercept)","FlightNo_40:State_E",0.130733059128679,0.041041173034724
"154","FlightNumber:FlightOrigin","(Intercept)","FlightNo_41:State_E",0.264552396291664,0.0452105848474865
"155","FlightNumber:FlightOrigin","(Intercept)","FlightNo_42:State_B",0.225420086037595,0.0514421230158258
"156","FlightNumber:FlightOrigin","(Intercept)","FlightNo_43:State_E",0.676309795881333,0.0445200307538795
"157","FlightNumber:FlightOrigin","(Intercept)","FlightNo_44:State_C",0.207544006932441,0.0589895817169103
"158","FlightNumber:FlightOrigin","(Intercept)","FlightNo_45:State_E",0.208160658092599,0.042158035493084
"159","FlightNumber:FlightOrigin","(Intercept)","FlightNo_47:State_B",0.159621611919025,0.0958032157832006
"160","FlightNumber:FlightOrigin","(Intercept)","FlightNo_48:State_E",0.165621842296493,0.0442476454023089
"161","FlightNumber:FlightOrigin","(Intercept)","FlightNo_49:State_E",0.127406797141126,0.0472416713140493
"162","FlightNumber:FlightOrigin","(Intercept)","FlightNo_5:State_E",-0.0531474159469921,0.237789383084083
"163","FlightNumber:FlightOrigin","(Intercept)","FlightNo_50:State_E",0.281064071187532,0.101074475134812
"164","FlightNumber:FlightOrigin","(Intercept)","FlightNo_51:State_E",0.117001398659697,0.0667724524953646
"165","FlightNumber:FlightOrigin","(Intercept)","FlightNo_52:State_E",0.0230310680527441,0.0442267115850951
"166","FlightNumber:FlightOrigin","(Intercept)","FlightNo_53:State_E",-0.240528220875233,0.0898414127140987
"167","FlightNumber:FlightOrigin","(Intercept)","FlightNo_54:State_C",-0.0499385190083771,0.0831893553912897
"168","FlightNumber:FlightOrigin","(Intercept)","FlightNo_55:State_E",0.104394561826773,0.0678329343185666
"169","FlightNumber:FlightOrigin","(Intercept)","FlightNo_56:State_E",-0.0881932670565834,0.0698285426539897
"170","FlightNumber:FlightOrigin","(Intercept)","FlightNo_57:State_B",-0.0587778118785792,0.057622584818651
"171","FlightNumber:FlightOrigin","(Intercept)","FlightNo_58:State_E",-0.131982127532623,0.0722535575097752
"172","FlightNumber:FlightOrigin","(Intercept)","FlightNo_59:State_B",-0.208143518521601,0.0625218055107294
"173","FlightNumber:FlightOrigin","(Intercept)","FlightNo_6:State_C",0.00646551881891869,0.06170506883732
"174","FlightNumber:FlightOrigin","(Intercept)","FlightNo_60:State_B",0.391772173643416,0.134215942107494
"175","FlightNumber:FlightOrigin","(Intercept)","FlightNo_61:State_E",-0.236143609440213,0.0848846570412847
"176","FlightNumber:FlightOrigin","(Intercept)","FlightNo_62:State_C",-0.0761555705199875,0.0803392720188005
"177","FlightNumber:FlightOrigin","(Intercept)","FlightNo_63:State_E",-0.310193135394324,0.062140662055984
"178","FlightNumber:FlightOrigin","(Intercept)","FlightNo_64:State_E",-0.2974714595826,0.0602888957909899
"179","FlightNumber:FlightOrigin","(Intercept)","FlightNo_65:State_E",-0.163830537970481,0.0783809568276122
"180","FlightNumber:FlightOrigin","(Intercept)","FlightNo_66:State_B",0.335923961316215,0.050095500816423
"181","FlightNumber:FlightOrigin","(Intercept)","FlightNo_67:State_C",-0.0923083618489316,0.0815453022406061
"182","FlightNumber:FlightOrigin","(Intercept)","FlightNo_68:State_C",-0.164516484013372,0.0623580095492077
"183","FlightNumber:FlightOrigin","(Intercept)","FlightNo_69:State_F",0.216397005209757,0.089289859831929
"184","FlightNumber:FlightOrigin","(Intercept)","FlightNo_7:State_E",0.0361835465445997,0.0432774428073973
"185","FlightNumber:FlightOrigin","(Intercept)","FlightNo_70:State_E",-0.0323089830697072,0.109342379743299
"186","FlightNumber:FlightOrigin","(Intercept)","FlightNo_71:State_E",0.185794004550152,0.157269258406796
"187","FlightNumber:FlightOrigin","(Intercept)","FlightNo_72:State_C",-0.0438619276982727,0.17255715940808
"188","FlightNumber:FlightOrigin","(Intercept)","FlightNo_73:State_E",0.249735121555129,0.126812485689136
"189","FlightNumber:FlightOrigin","(Intercept)","FlightNo_74:State_E",0.268185107571222,0.122584121607445
