Id,ActivityId,InterventionId,FinishTime,ActivityType,InterventionType,CommodityType,Commodity,Weight
7895683,7895598,7895682,2022-12-17T23:00:59Z,Airport,Declared,Fruit & Veg,BANANAS,0.6
7895710,7895598,7895682,2022-12-17T23:00:59Z,Airport,Declared,Fruit & Veg,APPLES,0.6
7895768,7895598,7895767,2022-12-17T23:00:59Z,Airport,Declared,Fruit & Veg,BANANAS,0.8
7895794,7895598,7895767,2022-12-17T23:00:59Z,Airport,Declared,Fruit & Veg,ORANGES,0.025
7895796,7895598,7895767,2022-12-17T23:00:59Z,Airport,Declared,Fruit & Veg,NECTARINES,0.3
7895797,7895598,7895767,2022-12-17T23:00:59Z,Airport,Declared,Fruit & Veg,CHERRY TOMATOES,0.05
7896419,7895930,7896418,2022-12-18T00:30:52Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
7896442,7895930,7896418,2022-12-18T00:30:52Z,Airport,Detected,Fruit & Veg,PLUMS,0.1
7896443,7895930,7896418,2022-12-18T00:30:52Z,Airport,Detected,Fruit & Veg,APPLES,0.8
7896444,7895930,7896418,2022-12-18T00:30:52Z,Airport,Detected,Fruit & Veg,ORANGES,0.4
7896496,7895930,7896418,2022-12-18T00:30:52Z,Airport,Detected,Fruit & Veg,PEARS,0.2
7897239,7895460,7897238,2022-12-18T04:07:16Z,Airport,Declared,Fruit & Veg,APPLES,0.15
7897869,7897828,7897868,2022-12-17T18:25:16Z,Airport,Declared,Fruit & Veg,BANANAS,0.2
7898449,7898115,7898448,2022-12-18T07:25:11Z,Airport,Detected,Fruit & Veg,APPLES,0.15
7896988,7895372,7896987,2022-12-18T02:55:04Z,Airport,Detected,Fruit & Veg,APPLES,0.15
7897065,7895394,7897064,2022-12-18T03:00:34Z,Airport,Declared,Fruit & Veg,FRUIT SALAD,0.3
7897089,7895394,7897088,2022-12-18T03:00:34Z,Airport,Declared,Fruit & Veg,APPLES,0.15
7897113,7895394,7897112,2022-12-18T03:00:34Z,Airport,Declared,Fruit & Veg,MANDARINS,0.05
7898526,7898159,7898524,2022-12-18T08:30:04Z,Airport,Detected,Fruit & Veg,MANGOES,0.2
7898567,7898159,7898566,2022-12-18T08:30:04Z,Airport,Detected,Fruit & Veg,APPLES,0.15
7898618,7898137,7898617,2022-12-18T08:30:55Z,Airport,Detected,Fruit & Veg,BLUEBERRIES,0.05
7898619,7898137,7898617,2022-12-18T08:30:55Z,Airport,Detected,Fruit & Veg,MANDARINS,0.1
7898658,7898137,7898657,2022-12-18T08:30:55Z,Airport,Declared,Fruit & Veg,APPLES,0.15
7898848,7896231,7898847,2022-12-18T09:52:20Z,Airport,Detected,Fruit & Veg,APPLES,0.2
7898952,7898271,7898951,2022-12-18T09:25:44Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
7898976,7898271,7898975,2022-12-18T09:25:44Z,Airport,Declared,Fruit & Veg,APPLES,0.15
7899000,7898271,7898999,2022-12-18T09:25:44Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
7899001,7898271,7898999,2022-12-18T09:25:44Z,Airport,Declared,Fruit & Veg,APPLES,0.15
7899040,7898271,7899039,2022-12-18T09:25:44Z,Airport,Detected,Fruit & Veg,ORANGES,0.5
7899041,7898271,7899039,2022-12-18T09:25:44Z,Airport,Detected,Fruit & Veg,Nashi Pear,0.5
9815169,9807661,9815168,2023-08-17T03:15:46Z,Airport,Declared,Fruit & Veg,ORANGES,0.18
9841965,9833647,9841964,2023-08-21T06:21:00Z,Airport,Declared,Fruit & Veg,ORANGES,0.2
9877335,9870188,9877334,2023-08-25T10:31:46Z,Airport,Declared,Fruit & Veg,ORANGES,0.17
9928029,9920156,9928028,2023-09-01T10:15:17Z,Airport,Detected,Fruit & Veg,STRAWBERRIES,0.1
7899209,7896253,7899208,2022-12-18T11:24:00Z,Airport,Detected,Fruit & Veg,BANANAS,0.4
7899475,7898315,7899474,2022-12-18T10:25:21Z,Airport,Detected,Fruit & Veg,PEACHES,0.18
7899476,7898315,7899474,2022-12-18T10:25:21Z,Airport,Detected,Fruit & Veg,BANANAS,0.1
7899477,7898315,7899474,2022-12-18T10:25:21Z,Airport,Detected,Fruit & Veg,APRICOTS,0.18
7899479,7898315,7899474,2022-12-18T10:25:21Z,Airport,Detected,Fruit & Veg,APPLES,0.4
7899901,7899860,7899900,2022-12-18T21:25:11Z,Airport,Detected,Fruit & Veg,APPLES,0.1
7900987,7900461,7900986,2022-12-18T23:00:38Z,Airport,Detected,Fruit & Veg,BANANAS,0.15
7901217,7899952,7901216,2022-12-18T23:27:06Z,Airport,Detected,Fruit & Veg,ORANGES,0.36
7901876,7901835,7901875,2022-12-19T00:04:00Z,Airport,Declared,Fruit & Veg,CHERRY,1
7901927,7901059,7901926,2022-12-19T00:00:44Z,Airport,Detected,Fruit & Veg,BANANAS,0.15
7902705,7901194,7902704,2022-12-19T00:58:55Z,Airport,Detected,Fruit & Veg,APPLES,0.15
7903510,7901172,7903509,2022-12-19T01:35:09Z,Airport,Detected,Fruit & Veg,APPLES,0.1
7903681,7901172,7903680,2022-12-19T01:35:09Z,Airport,Detected,Fruit & Veg,BANANAS,0.1
7905886,7901289,7905885,2022-12-19T02:21:45Z,Airport,Detected,Fruit & Veg,BANANAS,0.06
7905944,7901289,7905943,2022-12-19T02:21:45Z,Airport,Detected,Fruit & Veg,MANGOES,0.35
7908603,7900084,7908602,2022-12-19T05:10:00Z,Airport,Declared,Fruit & Veg,GRAPES,0.15
7908942,7901443,7908941,2022-12-18T07:50:13Z,Airport,Declared,Fruit & Veg,APPLES,0.25
7908943,7901443,7908941,2022-12-18T07:50:13Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
7909144,7901509,7909143,2022-12-19T09:04:32Z,Airport,Declared,Fruit & Veg,STRAWBERRIES,0.1
7909285,7901531,7909284,2022-12-19T09:34:44Z,Airport,Declared,Fruit & Veg,MANDARINS,0.05
7909309,7901531,7909308,2022-12-19T09:34:44Z,Airport,Declared,Fruit & Veg,APPLES,0.2
7909416,7901719,7909414,2022-12-19T10:35:19Z,Airport,Declared,Fruit & Veg,APPLES,0.1
7909496,7901697,7909494,2022-12-19T10:21:45Z,Airport,Declared,Fruit & Veg,BLUEBERRIES,0.25
7909497,7901697,7909494,2022-12-19T10:21:45Z,Airport,Declared,Fruit & Veg,APPLES,0.75
7909739,7900172,7909715,2022-12-19T10:54:39Z,Airport,Declared,Fruit & Veg,MANDARINS,0.15
7909756,7900172,7909715,2022-12-19T10:54:39Z,Airport,Declared,Fruit & Veg,BLUEBERRIES,0.075
7909773,7900172,7909715,2022-12-19T10:54:39Z,Airport,Declared,Fruit & Veg,GRAPES,0.025
7909844,7900194,7909843,2022-12-19T10:58:04Z,Airport,Declared,Fruit & Veg,PEARS,0.8
7909890,7900194,7909889,2022-12-19T10:58:04Z,Airport,Declared,Fruit & Veg,BANANAS,0.2
7910044,7900282,7910020,2022-12-19T11:03:39Z,Airport,Declared,Fruit & Veg,PEACHES,0.2
7911564,7911523,7911563,2022-12-19T22:58:02Z,Airport,Detected,Fruit & Veg,APPLES,0.2
7911565,7911523,7911563,2022-12-19T22:58:02Z,Airport,Detected,Fruit & Veg,APPLES,0.2
7911895,7910137,7911894,2022-12-20T00:35:53Z,Airport,Declared,Fruit & Veg,BANANAS,0.1
7911985,7910159,7911984,2022-12-20T00:39:33Z,Airport,Declared,Fruit & Veg,RASPBERRIES,0.1
7912458,7912365,7912456,2022-12-20T00:46:47Z,Airport,Detected,Fruit & Veg,APPLES,0.3
7912459,7912365,7912456,2022-12-20T00:46:47Z,Airport,Detected,Fruit & Veg,BANANAS,0.15
7915870,7910203,7915869,2022-12-20T03:07:16Z,Airport,Declared,Fruit & Veg,APPLES,0.1
7915969,7910203,7915968,2022-12-20T03:07:16Z,Airport,Declared,Fruit & Veg,APPLES,0.4
7916186,7910203,7916185,2022-12-20T03:07:16Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
7916187,7910203,7916185,2022-12-20T03:07:16Z,Airport,Detected,Fruit & Veg,APPLES,0.1
7916243,7910203,7916242,2022-12-20T03:07:16Z,Airport,Detected,Fruit & Veg,MANDARINS,0.02
7916244,7910203,7916242,2022-12-20T03:07:16Z,Airport,Detected,Fruit & Veg,BANANAS,0.3
7919008,7914408,7919007,2022-12-20T09:05:26Z,Airport,Declared,Fruit & Veg,BLUEBERRIES,0.1
7919032,7914408,7919031,2022-12-20T09:05:26Z,Airport,Declared,Fruit & Veg,BANANAS,0.1
7919056,7914408,7919055,2022-12-20T09:05:26Z,Airport,Declared,Fruit & Veg,APPLES,0.6
7919057,7914408,7919055,2022-12-20T09:05:26Z,Airport,Declared,Fruit & Veg,CHERRY TOMATOES,0.05
7919058,7914408,7919055,2022-12-20T09:05:26Z,Airport,Declared,Fruit & Veg,MANGOES,0.4
7919112,7914408,7919111,2022-12-20T09:05:26Z,Airport,Declared,Fruit & Veg,ORANGES,0.25
7919203,7914386,7919202,2022-12-20T08:19:48Z,Airport,Declared,Fruit & Veg,BANANAS,0.3
7919252,7914364,7919251,2022-12-20T07:59:27Z,Airport,Declared,Fruit & Veg,NECTARINES,0.2
7919328,7919287,7919327,2022-12-20T07:54:36Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
7919594,7914474,7919593,2022-12-20T10:05:52Z,Airport,Declared,Fruit & Veg,KIWI FRUIT,0.2
7919595,7914474,7919593,2022-12-20T10:05:52Z,Airport,Declared,Fruit & Veg,BANANAS,0.2
7919596,7914474,7919593,2022-12-20T10:05:52Z,Airport,Declared,Fruit & Veg,BLUEBERRIES,0.125
7919650,7914474,7919649,2022-12-20T10:05:52Z,Airport,Declared,Fruit & Veg,CHILLIES,0.5
7919674,7914474,7919673,2022-12-20T10:05:52Z,Airport,Declared,Fruit & Veg,APPLES,0.25
7919698,7914474,7919697,2022-12-20T10:05:52Z,Airport,Declared,Fruit & Veg,APPLES,0.45
7919747,7914496,7919746,2022-12-20T10:10:15Z,Airport,Declared,Fruit & Veg,APRICOTS,0.5
7921707,7920357,7921706,2022-12-20T20:55:05Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
7921757,7920357,7921756,2022-12-20T20:55:05Z,Airport,Detected,Fruit & Veg,BANANAS,0.1
7921857,7920335,7921856,2022-12-20T21:19:36Z,Airport,Detected,Fruit & Veg,MANDARINS,0.08
7921928,7921887,7921927,2022-12-20T21:17:12Z,Airport,Detected,Fruit & Veg,BANANAS,0.02
7922075,7920002,7922074,2022-12-20T22:51:26Z,Airport,Detected,Fruit & Veg,APPLES,0.1
7922101,7920002,7922100,2022-12-20T22:51:26Z,Airport,Detected,Fruit & Veg,BANANAS,2.2
7922102,7920002,7922100,2022-12-20T22:51:26Z,Airport,Detected,Fruit & Veg,APPLES,1.8
7922314,7920379,7922313,2022-12-20T22:20:04Z,Airport,Declared,Fruit & Veg,APPLES,0.1
7922338,7920379,7922337,2022-12-20T22:20:04Z,Airport,Declared,Fruit & Veg,MANDARINS,0.03
7926274,7920074,7926273,2022-12-21T02:13:09Z,Airport,Declared,Fruit & Veg,LYCHEES,0.01
7926298,7920074,7926297,2022-12-21T02:13:09Z,Airport,Declared,Fruit & Veg,CHERRY,0.5
7926322,7920074,7926321,2022-12-21T02:13:09Z,Airport,Declared,Fruit & Veg,BANANAS,0.2
7926576,7920691,7926575,2022-12-21T02:24:22Z,Airport,Detected,Fruit & Veg,BANANAS,0.1
7930316,7930254,7930315,2022-12-20T23:45:15Z,Airport,Detected,Fruit & Veg,APPLES,0.18
7930447,7920533,7930446,2022-12-21T00:00:52Z,Airport,Declared,Fruit & Veg,APPLES,0.15
7930477,7920533,7930476,2022-12-21T00:00:52Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
7930501,7920533,7930500,2022-12-21T00:00:52Z,Airport,Declared,Fruit & Veg,FRUIT SALAD,0.2
7930675,7920599,7930674,2022-12-21T00:50:30Z,Airport,Declared,Fruit & Veg,PEACHES,0.2
7930723,7920599,7930722,2022-12-21T00:50:30Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
7930773,7920489,7930772,2022-12-21T01:07:38Z,Airport,Detected,Fruit & Veg,BANANAS,0.5
7930799,7920489,7930798,2022-12-21T01:07:38Z,Airport,Declared,Fruit & Veg,PEACHES,0.12
7930800,7920489,7930798,2022-12-21T01:07:38Z,Airport,Declared,Fruit & Veg,ORANGES,0.5
7930865,7920621,7930864,2022-12-21T01:30:44Z,Airport,Declared,Fruit & Veg,APPLES,0.15
7930895,7920621,7930894,2022-12-21T01:30:44Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
7930979,7920643,7930978,2022-12-21T01:45:09Z,Airport,Declared,Fruit & Veg,APPLES,0.15
7931033,7920713,7931032,2022-12-21T02:55:36Z,Airport,Detected,Fruit & Veg,ORANGES,0.15
7931064,7920713,7931063,2022-12-21T02:55:36Z,Airport,Detected,Fruit & Veg,TOMATOES,0.2
7931183,7920757,7931182,2022-12-21T03:11:43Z,Airport,Declared,Fruit & Veg,BANANAS,0.3
7931245,7920779,7931244,2022-12-21T03:20:57Z,Airport,Declared,Fruit & Veg,APPLES,0.15
7931401,7920423,7931400,2022-12-20T23:00:38Z,Airport,Declared,Fruit & Veg,BANANAS,0.1
7931430,7920423,7931429,2022-12-20T23:00:38Z,Airport,Detected,Fruit & Veg,BLUEBERRIES,0.1
7931737,7921139,7931736,2022-12-21T06:07:41Z,Airport,Declared,Fruit & Veg,APPLES,0.2
7931817,7921183,7931816,2022-12-21T06:08:34Z,Airport,Declared,Fruit & Veg,APPLES,0.2
7931950,7920851,7931949,2022-12-21T07:12:04Z,Airport,Declared,Fruit & Veg,BANANAS,0.4
7932043,7920873,7932042,2022-12-21T07:55:00Z,Airport,Declared,Fruit & Veg,BANANAS,0.5
7932094,7920939,7932093,2022-12-21T08:20:48Z,Airport,Declared,Fruit & Veg,BLUEBERRIES,0.2
7932095,7920939,7932093,2022-12-21T08:20:48Z,Airport,Declared,Fruit & Veg,RASPBERRIES,0.2
7932134,7920939,7932133,2022-12-21T08:20:48Z,Airport,Declared,Fruit & Veg,LEMONS,0.15
7932274,7920961,7932273,2022-12-21T08:20:51Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
7932455,7932300,7932454,2022-12-21T09:07:44Z,Airport,Declared,Fruit & Veg,APPLES,0.25
7932551,7921211,7932550,2022-12-21T09:14:00Z,Airport,Detected,Fruit & Veg,LEMONS,0.15
7932727,7921255,7932726,2022-12-21T10:19:29Z,Airport,Detected,Fruit & Veg,BANANAS,0.09
7932864,7920895,7932863,2022-12-21T10:10:04Z,Airport,Declared,Fruit & Veg,ORANGES,0.2
7932888,7920895,7932887,2022-12-21T10:10:04Z,Airport,Declared,Fruit & Veg,APPLES,0.25
7932912,7920895,7932911,2022-12-21T10:10:04Z,Airport,Declared,Fruit & Veg,BANANAS,0.2
7933012,7932344,7933011,2022-12-21T10:35:08Z,Airport,Declared,Fruit & Veg,AVOCADOS,0.25
7933085,7932322,7933084,2022-12-21T09:50:48Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
7933158,7932366,7933157,2022-12-21T11:21:04Z,Airport,Declared,Fruit & Veg,CHERRY TOMATOES,0.1
7933159,7932366,7933157,2022-12-21T11:21:04Z,Airport,Declared,Fruit & Veg,APPLES,0.5
7933160,7932366,7933157,2022-12-21T11:21:04Z,Airport,Declared,Fruit & Veg,GRAPES,0.1
7933254,7932366,7933253,2022-12-21T11:21:04Z,Airport,Declared,Fruit & Veg,APPLES,0.25
7934840,7934182,7934839,2022-12-21T20:30:47Z,Airport,Detected,Fruit & Veg,APPLES,0.4
7935094,7934961,7935093,2022-12-21T21:30:38Z,Airport,Detected,Fruit & Veg,APPLES,0.2
7936607,7934204,7936606,2022-12-22T00:13:16Z,Airport,Detected,Fruit & Veg,BANANAS,0.1
7938220,7934316,7938219,2022-12-22T02:03:16Z,Airport,Detected,Fruit & Veg,BANANAS,0.1
7938575,7938504,7938574,2022-12-22T00:10:25Z,Airport,Detected,Fruit & Veg,BANANAS,0.6
7938840,7934338,7938839,2022-12-22T02:49:19Z,Airport,Detected,Fruit & Veg,MANDARINS,0.08
7939770,7933280,7939769,2022-12-21T21:25:08Z,Airport,Detected,Fruit & Veg,NECTARINES,0.15
7939823,7933324,7939822,2022-12-21T21:35:57Z,Airport,Declared,Fruit & Veg,APPLES,0.3
7939937,7933346,7939936,2022-12-21T22:25:43Z,Airport,Declared,Fruit & Veg,APPLES,0.15
7939987,7933368,7939986,2022-12-21T22:46:19Z,Airport,Declared,Fruit & Veg,APPLES,0.15
7940017,7933368,7940016,2022-12-21T22:46:19Z,Airport,Detected,Fruit & Veg,BANANAS,0.3
7940018,7933368,7940016,2022-12-21T22:46:19Z,Airport,Detected,Fruit & Veg,CHERRY,1
7940119,7933390,7940118,2022-12-21T23:10:23Z,Airport,Detected,Fruit & Veg,APPLES,0.15
7940144,7933390,7940118,2022-12-21T23:10:23Z,Airport,Detected,Fruit & Veg,APPLES,0.15
7940210,7933412,7940209,2022-12-21T23:20:14Z,Airport,Declared,Fruit & Veg,APPLES,0.15
7940236,7933412,7940235,2022-12-21T23:20:14Z,Airport,Declared,Fruit & Veg,FRUIT SALAD,0.2
7940302,7933434,7940301,2022-12-21T23:50:54Z,Airport,Declared,Fruit & Veg,BANANAS,0.3
7940326,7933434,7940325,2022-12-21T23:50:54Z,Airport,Declared,Fruit & Veg,APPLES,0.15
7940327,7933434,7940325,2022-12-21T23:50:54Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
7940426,7933478,7940425,2022-12-22T00:15:42Z,Airport,Declared,Fruit & Veg,APPLES,0.15
7940532,7933500,7940531,2022-12-22T00:25:20Z,Airport,Declared,Fruit & Veg,BLUEBERRIES,0.05
7940556,7933500,7940555,2022-12-22T00:25:20Z,Airport,Declared,Fruit & Veg,NECTARINES,0.03
7940558,7933500,7940555,2022-12-22T00:25:20Z,Airport,Declared,Fruit & Veg,CAPSICUMS,0.03
7940863,7934382,7940862,2022-12-22T04:43:13Z,Airport,Detected,Fruit & Veg,CHERRY,0.15
7940864,7934382,7940862,2022-12-22T04:43:13Z,Airport,Detected,Fruit & Veg,GRAPES,0.15
7940865,7934382,7940862,2022-12-22T04:43:13Z,Airport,Detected,Fruit & Veg,AVOCADOS,1
7940867,7934382,7940862,2022-12-22T04:43:13Z,Airport,Detected,Fruit & Veg,PEARS,0.2
7940868,7934382,7940862,2022-12-22T04:43:13Z,Airport,Detected,Fruit & Veg,BLUEBERRIES,0.25
7940869,7934382,7940862,2022-12-22T04:43:13Z,Airport,Detected,Fruit & Veg,NECTARINES,1
7941152,7933592,7941151,2022-12-22T01:20:57Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
7941153,7933592,7941151,2022-12-22T01:20:57Z,Airport,Declared,Fruit & Veg,APPLES,0.15
7941218,7933614,7941217,2022-12-22T01:25:49Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
7941219,7933614,7941217,2022-12-22T01:25:49Z,Airport,Declared,Fruit & Veg,APPLES,0.3
7941305,7933614,7941304,2022-12-22T01:25:49Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
7941355,7933636,7941354,2022-12-22T02:04:19Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
7941479,7933570,7941478,2022-12-22T03:05:33Z,Airport,Declared,Fruit & Veg,APPLES,0.15
7941504,7933570,7941502,2022-12-22T03:05:33Z,Airport,Detected,Fruit & Veg,MANGOES,0.1
7941505,7933570,7941502,2022-12-22T03:05:33Z,Airport,Detected,Fruit & Veg,GRAPES,0.15
7941506,7933570,7941502,2022-12-22T03:05:33Z,Airport,Detected,Fruit & Veg,APPLES,0.1
7941507,7933570,7941502,2022-12-22T03:05:33Z,Airport,Detected,Fruit & Veg,BANANAS,0.7
7942302,7942261,7942301,2022-12-22T06:45:28Z,Airport,Detected,Fruit & Veg,DATES,1.5
7942372,7942331,7942371,2022-12-22T06:35:45Z,Airport,Declared,Fruit & Veg,STRAWBERRIES,0.1
7943047,7942886,7943046,2022-12-22T09:40:21Z,Airport,Declared,Fruit & Veg,BANANAS,0.2
7943316,7943073,7943315,2022-12-22T11:11:28Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
7944937,7944872,7944936,2022-12-22T21:50:38Z,Airport,Detected,Fruit & Veg,APPLES,0.3
7944938,7944872,7944936,2022-12-22T21:50:38Z,Airport,Detected,Fruit & Veg,AVOCADOS,1
7944939,7944872,7944936,2022-12-22T21:50:38Z,Airport,Detected,Fruit & Veg,PEACHES,1
7944940,7944872,7944936,2022-12-22T21:50:38Z,Airport,Detected,Fruit & Veg,LEMONS,0.1
7944941,7944872,7944936,2022-12-22T21:50:38Z,Airport,Detected,Fruit & Veg,MANGOES,1.4
7945071,7945030,7945070,2022-12-22T22:35:35Z,Airport,Detected,Fruit & Veg,MANDARINS,0.06
7947267,7945278,7947266,2022-12-23T00:15:31Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
7947390,7945278,7947389,2022-12-23T00:15:31Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
7947391,7945278,7947389,2022-12-23T00:15:31Z,Airport,Declared,Fruit & Veg,STRAWBERRIES,0.01
7947446,7945278,7947445,2022-12-23T00:15:31Z,Airport,Declared,Fruit & Veg,CHERRY,0.1
7947470,7945278,7947469,2022-12-23T00:15:31Z,Airport,Declared,Fruit & Veg,GRAPES,0.1
7948741,7945256,7948740,2022-12-23T00:40:03Z,Airport,Declared,Fruit & Veg,FRUIT SALAD,0.3
7949663,7945300,7949662,2022-12-23T02:00:42Z,Airport,Declared,Fruit & Veg,APPLES,0.15
7950039,7943556,7950038,2022-12-23T02:16:13Z,Airport,Detected,Fruit & Veg,APPLES,0.2
7950139,7943490,7950138,2022-12-23T02:21:11Z,Airport,Detected,Fruit & Veg,BANANAS,0.3
7950338,7943724,7950337,2022-12-23T03:09:38Z,Airport,Detected,Fruit & Veg,GRAPES,0.002
7950676,7945509,7950675,2022-12-23T03:45:46Z,Airport,Declared,Fruit & Veg,APPLES,0.15
7950700,7945509,7950699,2022-12-23T03:45:46Z,Airport,Declared,Fruit & Veg,BLUEBERRIES,0.05
7950724,7945509,7950723,2022-12-23T03:45:46Z,Airport,Declared,Fruit & Veg,BANANAS,0.3
7950824,7945465,7950823,2022-12-23T03:01:53Z,Airport,Detected,Fruit & Veg,APPLES,0.15
7950825,7945465,7950823,2022-12-23T03:01:53Z,Airport,Detected,Fruit & Veg,NECTARINES,0.1
7950892,7945487,7950891,2022-12-23T03:15:04Z,Airport,Detected,Fruit & Veg,BANANAS,0.15
7950918,7945487,7950917,2022-12-23T03:15:04Z,Airport,Detected,Fruit & Veg,BANANAS,0.15
7950944,7945487,7950943,2022-12-23T03:15:04Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
7950945,7945487,7950943,2022-12-23T03:15:04Z,Airport,Declared,Fruit & Veg,APPLES,0.15
7951633,7945531,7951632,2022-12-23T04:33:19Z,Airport,Declared,Fruit & Veg,BANANAS,0.18
7951657,7945531,7951656,2022-12-23T04:33:19Z,Airport,Declared,Fruit & Veg,APPLES,0.045
7951681,7945531,7951680,2022-12-23T04:33:19Z,Airport,Declared,Fruit & Veg,PEARS,0.055
7952205,7945612,7952204,2022-12-23T05:36:21Z,Airport,Declared,Fruit & Veg,APPLES,0.06
7952229,7945612,7952228,2022-12-23T05:36:21Z,Airport,Declared,Fruit & Veg,APPLES,0.045
7952279,7945656,7952278,2022-12-23T06:04:36Z,Airport,Declared,Fruit & Veg,FRUIT SALAD,0.15
7952303,7945656,7952302,2022-12-23T06:04:36Z,Airport,Declared,Fruit & Veg,FRUIT SALAD,0.25
7952327,7945656,7952326,2022-12-23T06:04:36Z,Airport,Declared,Fruit & Veg,APPLES,0.045
7952351,7945656,7952350,2022-12-23T06:04:36Z,Airport,Declared,Fruit & Veg,STRAWBERRIES,0.1
7952655,7945678,7952654,2022-12-23T06:45:00Z,Airport,Declared,Fruit & Veg,APPLES,0.05
7952715,7943856,7952714,2022-12-23T07:01:37Z,Airport,Detected,Fruit & Veg,PEACHES,0.17
7952716,7943856,7952714,2022-12-23T07:01:37Z,Airport,Detected,Fruit & Veg,MANDARINS,0.5
7952717,7943856,7952714,2022-12-23T07:01:37Z,Airport,Detected,Fruit & Veg,PEARS,0.2
7952799,7943878,7952798,2022-12-23T07:02:21Z,Airport,Detected,Fruit & Veg,ORANGES,0.2
7953194,7945749,7953193,2022-12-23T08:27:57Z,Airport,Declared,Fruit & Veg,BANANAS,0.18
7953219,7945749,7953218,2022-12-23T08:27:57Z,Airport,Declared,Fruit & Veg,BANANAS,0.21
7953242,7945749,7953218,2022-12-23T08:27:57Z,Airport,Declared,Fruit & Veg,STRAWBERRIES,0.1
7953287,7945793,7953286,2022-12-23T08:49:41Z,Airport,Declared,Fruit & Veg,MANGOES,0.5
7953313,7945793,7953312,2022-12-23T08:49:41Z,Airport,Detected,Fruit & Veg,MANGOES,0.45
7953339,7945793,7953338,2022-12-23T08:49:41Z,Airport,Declared,Fruit & Veg,APPLES,0.075
7953416,7945837,7953415,2022-12-23T08:42:35Z,Airport,Declared,Fruit & Veg,APPLES,0.045
7953492,7945881,7953491,2022-12-23T09:07:10Z,Airport,Declared,Fruit & Veg,ORANGES,0.1
7953606,7945771,7953605,2022-12-23T08:53:04Z,Airport,Declared,Fruit & Veg,FRUIT SALAD,0.15
7953630,7945771,7953629,2022-12-23T08:53:04Z,Airport,Declared,Fruit & Veg,BANANAS,0.21
7953653,7945771,7953629,2022-12-23T08:53:04Z,Airport,Declared,Fruit & Veg,APPLES,0.055
9777926,9776231,9777925,2023-08-13T07:20:17Z,Airport,Detected,Fruit & Veg,BANANAS,0.1
9815281,9807551,9815280,2023-08-17T02:56:00Z,Airport,Declared,Fruit & Veg,ORANGES,0.12
9842213,9833591,9842212,2023-08-21T06:37:26Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
9842214,9833591,9842212,2023-08-21T06:37:26Z,Airport,Detected,Fruit & Veg,BLUEBERRIES,0.08
9842215,9833591,9842212,2023-08-21T06:37:26Z,Airport,Detected,Fruit & Veg,STRAWBERRIES,0.09
9877359,9870188,9877358,2023-08-25T10:31:46Z,Airport,Declared,Fruit & Veg,MANDARINS,0.14
9877409,9870232,9877408,2023-08-25T10:36:02Z,Airport,Declared,Fruit & Veg,BANANAS,0.155
9877457,9869165,9877456,2023-08-25T10:40:18Z,Airport,Detected,Fruit & Veg,MANDARINS,0.5
9928077,9920156,9928076,2023-09-01T10:15:17Z,Airport,Detected,Fruit & Veg,APPLES,0.11
7953566,7945771,7953565,2022-12-23T08:53:04Z,Airport,Declared,Fruit & Veg,GRAPES,0.1
7953567,7945771,7953565,2022-12-23T08:53:04Z,Airport,Declared,Fruit & Veg,APPLES,0.045
7953993,7945903,7953992,2022-12-23T10:34:04Z,Airport,Declared,Fruit & Veg,BANANAS,0.31
7955823,7954939,7955822,2022-12-23T21:24:06Z,Airport,Declared,Fruit & Veg,MANGOES,0.9
7956248,7956207,7956247,2022-12-23T23:10:51Z,Airport,Declared,Fruit & Veg,BANANAS,0.05
7956396,7954961,7956395,2022-12-23T23:38:25Z,Airport,Detected,Fruit & Veg,CHERRY,0.5
7956955,7943578,7956954,2022-12-24T00:58:46Z,Airport,Detected,Fruit & Veg,APPLES,0.1
7956985,7943578,7956984,2022-12-24T00:58:46Z,Airport,Detected,Fruit & Veg,PEARS,0.1
7957354,7954148,7957353,2022-12-23T21:25:26Z,Airport,Detected,Fruit & Veg,BANANAS,0.3
7957453,7954196,7957452,2022-12-23T22:25:43Z,Airport,Detected,Fruit & Veg,ORANGES,0.15
7957479,7954196,7957478,2022-12-23T22:25:43Z,Airport,Detected,Fruit & Veg,ORANGES,2
